project_id,snapshot_id,state,district,project_type,project_cost,project_length_km,land_required_hectares,land_acquired_pct,land_pending_pct,private_land_pct,government_land_pct,forest_land_pct,affected_families,affected_landowners,vulnerable_households,compensation_awarded_amount,compensation_paid_amount,compensation_pending_amount,compensation_pending_pct,compensation_dispute_count,average_compensation_delay_days,legal_case_count,court_case_count,arbitration_case_count,ownership_dispute_count,notification_delay_days,approval_delay_days,survey_delay_days,document_completion_pct,interdepartmental_pending_count,rr_required,rr_completion_pct,families_relocated_pct,rr_grievances,possession_pct,row_available_pct,encumbrance_free_pct,public_objection_count,unresolved_grievances,stakeholder_response_rate,district_avg_resolution_days,agency_avg_delay_days,previous_project_delay_rate,days_since_notification,days_since_last_update,days_in_current_stage,acquisition_stage,actual_completion_delay_days,delayed_gt_90_days,delay_severity,most_likely_delay_stage,prediction_date,source_type,source_reference
P3041,P3041_S1,West Bengal,West Bengal_Dist_13,Railway,212.57,47.89,76.09,6.19,93.81,47.13,52.79,0.08,1996,2124,851,56.49,2.68,53.81,95.26,2,21.3,3,1,2,211,51,14,45,20.28,3,1,0.0,0.0,78,0.0,0.0,0.0,17,11,77.24,121.6,85.5,0.28,30,26,77,Joint Measurement,276,1,critical,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3041,P3041_S2,West Bengal,West Bengal_Dist_13,Railway,212.57,47.89,76.09,20.46,79.54,47.13,52.79,0.08,1996,2124,851,49.29,7.73,41.56,84.32,2,25.7,3,0,3,146,50,49,23,28.59,1,1,9.75,7.48,59,11.32,8.54,0.77,16,5,63.82,164.4,56.5,0.42,60,26,50,Possession Handover,231,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3041,P3041_S3,West Bengal,West Bengal_Dist_13,Railway,212.57,47.89,76.09,35.25,64.75,47.13,52.79,0.08,1996,2124,851,63.29,17.35,45.94,72.59,4,43.4,2,0,2,168,13,35,61,33.01,3,1,17.55,9.84,80,23.05,13.44,6.41,21,11,72.16,269.7,103.9,0.51,90,5,116,Award Declaration,263,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3041,P3041_S4,West Bengal,West Bengal_Dist_13,Railway,212.57,47.89,76.09,47.89,52.11,47.13,52.79,0.08,1996,2124,851,44.21,16.66,27.55,62.32,3,13.0,5,2,3,246,29,93,76,49.66,4,1,36.46,27.54,46,40.78,34.3,32.64,18,7,70.6,179.1,81.7,0.51,120,16,83,Award Declaration,312,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3041,P3041_S5,West Bengal,West Bengal_Dist_13,Railway,212.57,47.89,76.09,68.25,31.75,47.13,52.79,0.08,1996,2124,851,71.78,38.16,33.62,46.84,1,114.3,0,0,0,177,14,58,10,67.97,3,1,62.39,57.22,90,54.7,48.26,41.94,19,9,79.15,170.9,96.9,0.46,150,7,34,Possession Handover,103,1,severe,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3042,P3042_S1,Telangana,Telangana_Dist_05,Metro,489.37,9.72,35.4,35.77,64.23,82.92,17.08,0.0,530,529,117,129.62,42.19,87.43,67.45,2,15.9,2,0,2,2,3,35,4,50.06,1,1,30.43,23.59,18,22.2,12.49,7.58,18,8,95.0,228.0,112.3,0.35,30,22,24,Pre-Notification,94,1,severe,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3042,P3042_S2,Telangana,Telangana_Dist_05,Metro,489.37,9.72,35.4,53.5,46.5,82.92,17.08,0.0,530,529,117,169.89,70.38,99.51,58.57,2,1.7,3,1,2,7,60,18,29,61.87,2,1,38.82,32.7,25,49.27,42.4,41.66,12,4,93.81,120.0,92.7,0.22,60,26,91,Joint Measurement,53,0,moderate,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3042,P3042_S3,Telangana,Telangana_Dist_05,Metro,489.37,9.72,35.4,61.18,38.82,82.92,17.08,0.0,530,529,117,138.88,77.7,61.18,44.05,1,4.5,1,0,1,4,15,27,84,66.14,0,1,47.28,38.48,15,50.13,48.56,43.72,17,5,95.0,220.0,85.7,0.36,90,17,96,Award Declaration,40,0,moderate,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3042,P3042_S4,Telangana,Telangana_Dist_05,Metro,489.37,9.72,35.4,76.34,23.66,82.92,17.08,0.0,530,529,117,122.18,73.9,48.28,39.52,1,97.9,1,0,1,5,101,28,33,95.98,3,1,68.35,62.33,8,65.16,60.11,56.3,11,6,95.0,234.3,99.4,0.15,120,24,37,Possession Handover,-25,0,on_time,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3042,P3042_S5,Telangana,Telangana_Dist_05,Metro,489.37,9.72,35.4,89.99,10.01,82.92,17.08,0.0,530,529,117,136.36,93.53,42.83,31.41,0,31.2,2,0,2,4,22,38,0,88.57,6,1,76.97,71.88,12,75.46,74.1,73.24,9,2,95.0,238.0,65.1,0.32,150,21,84,Possession Handover,-14,0,on_time,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3043,P3043_S1,Maharashtra,Maharashtra_Dist_10,Railway,249.39,117.26,488.73,14.44,85.56,46.74,51.6,1.66,14961,17603,4479,77.57,8.11,69.46,89.54,3,9.0,0,0,0,579,0,48,77,10.0,1,1,0.18,0.0,632,6.36,0.0,0.0,19,8,82.33,158.3,61.8,0.47,30,10,30,RR Execution,155,1,severe,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3043,P3043_S2,Maharashtra,Maharashtra_Dist_10,Railway,249.39,117.26,488.73,32.26,67.74,46.74,51.6,1.66,14961,17603,4479,86.14,19.53,66.61,77.33,0,63.2,1,0,1,516,20,84,7,52.24,2,1,14.96,13.25,386,23.76,21.12,19.36,17,6,87.81,120.0,74.1,0.24,60,13,110,Joint Measurement,170,1,severe,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3043,P3043_S3,Maharashtra,Maharashtra_Dist_10,Railway,249.39,117.26,488.73,42.88,57.12,46.74,51.6,1.66,14961,17603,4479,47.43,18.9,28.53,60.15,1,17.5,1,0,1,936,33,43,0,53.68,1,1,28.88,27.0,201,37.74,30.28,23.16,8,3,85.33,135.6,28.8,0.44,90,5,96,Award Declaration,126,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3043,P3043_S4,Maharashtra,Maharashtra_Dist_10,Railway,249.39,117.26,488.73,57.89,42.11,46.74,51.6,1.66,14961,17603,4479,82.13,42.81,39.32,47.88,0,40.9,1,0,1,754,14,43,3,53.04,0,1,43.53,43.19,558,45.95,42.93,36.61,16,8,76.16,171.5,88.2,0.22,120,14,100,RR Execution,151,1,severe,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3043,P3043_S5,Maharashtra,Maharashtra_Dist_10,Railway,249.39,117.26,488.73,79.64,20.36,46.74,51.6,1.66,14961,17603,4479,41.92,27.17,14.75,35.19,1,24.0,2,0,2,1319,3,1,1,94.53,1,1,62.96,60.56,258,74.7,67.16,61.59,21,9,84.81,196.1,67.3,0.43,150,25,99,Pre-Notification,82,0,moderate,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3044,P3044_S1,Uttar Pradesh,Uttar Pradesh_Dist_05,Highway,58.65,80.73,266.84,32.08,67.92,56.51,43.49,0.0,8132,7973,1950,13.56,3.39,10.17,75.0,2,32.4,0,0,0,109,8,84,24,36.31,0,1,15.69,7.77,214,28.14,21.92,15.47,26,6,90.42,143.9,101.4,0.42,30,20,21,Pre-Notification,92,1,severe,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3044,P3044_S2,Uttar Pradesh,Uttar Pradesh_Dist_05,Highway,58.65,80.73,266.84,51.27,48.73,56.51,43.49,0.0,8132,7973,1950,16.58,6.74,9.84,59.35,0,2.4,1,0,1,58,0,17,5,41.18,3,1,34.02,32.05,242,36.58,28.25,22.36,15,5,95.0,231.4,63.1,0.31,60,14,25,Pre-Notification,39,0,moderate,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3044,P3044_S3,Uttar Pradesh,Uttar Pradesh_Dist_05,Highway,58.65,80.73,266.84,58.95,41.05,56.51,43.49,0.0,8132,7973,1950,12.08,6.34,5.74,47.52,2,91.4,2,0,2,82,15,49,23,69.34,1,1,53.87,52.39,327,53.55,48.22,40.85,13,8,95.0,191.3,72.4,0.27,90,23,64,Award Declaration,77,0,moderate,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3044,P3044_S4,Uttar Pradesh,Uttar Pradesh_Dist_05,Highway,58.65,80.73,266.84,80.14,19.86,56.51,43.49,0.0,8132,7973,1950,14.37,8.08,6.29,43.77,0,4.3,2,1,1,56,47,50,7,67.14,0,1,73.6,65.78,118,74.83,69.93,65.43,15,9,89.88,152.0,90.6,0.44,120,10,18,Award Declaration,10,0,minor,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3044,P3044_S5,Uttar Pradesh,Uttar Pradesh_Dist_05,Highway,58.65,80.73,266.84,95.02,4.98,56.51,43.49,0.0,8132,7973,1950,18.32,17.4,0.92,5.02,0,3.1,0,0,0,45,13,56,33,100.0,2,1,84.75,80.75,177,83.12,81.92,75.94,23,6,95.0,179.0,98.2,0.49,150,6,54,RR Execution,-30,0,on_time,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3045,P3045_S1,Maharashtra,Maharashtra_Dist_12,Highway,134.42,42.77,63.09,14.2,85.8,84.18,15.82,0.0,1262,1246,399,36.66,4.98,31.68,86.42,0,24.0,1,0,1,67,11,12,30,24.02,0,1,0.67,0.0,13,5.44,1.52,0.0,22,15,80.14,220.9,121.5,0.22,30,17,90,Possession Handover,231,1,critical,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3045,P3045_S2,Maharashtra,Maharashtra_Dist_12,Highway,134.42,42.77,63.09,29.97,70.03,84.18,15.82,0.0,1262,1246,399,25.8,7.44,18.36,71.16,5,53.1,3,1,2,69,1,8,10,21.99,3,1,10.12,4.56,31,16.56,10.69,5.38,17,6,83.61,244.0,105.1,0.34,60,13,62,Award Declaration,244,1,critical,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3045,P3045_S3,Maharashtra,Maharashtra_Dist_12,Highway,134.42,42.77,63.09,39.37,60.63,84.18,15.82,0.0,1262,1246,399,43.14,12.58,30.56,70.84,4,12.2,1,0,1,41,16,39,16,41.27,2,1,25.02,18.56,53,30.67,23.71,22.41,15,10,73.4,178.1,88.2,0.46,90,14,69,Possession Handover,157,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3045,P3045_S4,Maharashtra,Maharashtra_Dist_12,Highway,134.42,42.77,63.09,64.13,35.87,84.18,15.82,0.0,1262,1246,399,44.56,26.0,18.56,41.65,0,31.3,0,0,0,88,44,119,49,66.64,1,1,54.24,49.47,14,61.83,53.1,50.19,16,5,78.64,157.8,136.7,0.34,120,11,17,Possession Handover,44,0,moderate,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3045,P3045_S5,Maharashtra,Maharashtra_Dist_12,Highway,134.42,42.77,63.09,69.59,30.41,84.18,15.82,0.0,1262,1246,399,26.53,14.0,12.53,47.23,0,17.4,1,0,1,55,20,23,3,88.22,2,1,55.98,53.77,62,66.98,63.59,61.17,16,4,91.87,105.7,103.5,0.43,150,24,34,RR Execution,172,1,severe,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3046,P3046_S1,Tamil Nadu,Tamil Nadu_Dist_02,Industrial Corridor,387.94,18.55,57.07,5.0,95.0,47.61,52.05,0.34,1191,892,244,126.8,5.61,121.19,95.58,3,35.2,7,3,4,174,41,86,27,13.58,1,1,0.0,0.0,37,2.93,0.0,0.0,25,14,48.76,236.5,74.2,0.46,30,9,45,Possession Handover,558,1,critical,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3046,P3046_S2,Tamil Nadu,Tamil Nadu_Dist_02,Industrial Corridor,387.94,18.55,57.07,5.0,95.0,47.61,52.05,0.34,1191,892,244,96.71,4.09,92.62,95.77,12,90.6,9,5,4,160,38,65,58,15.55,2,1,0.0,0.0,43,0.0,0.0,0.0,31,8,63.77,117.9,80.6,0.31,60,11,29,RR Execution,499,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3046,P3046_S3,Tamil Nadu,Tamil Nadu_Dist_02,Industrial Corridor,387.94,18.55,57.07,19.58,80.42,47.61,52.05,0.34,1191,892,244,104.96,15.91,89.05,84.84,6,35.1,2,1,1,187,38,94,0,10.0,4,1,2.43,0.21,25,5.72,0.0,0.0,31,17,62.84,181.9,38.8,0.4,90,13,90,Joint Measurement,359,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3046,P3046_S4,Tamil Nadu,Tamil Nadu_Dist_02,Industrial Corridor,387.94,18.55,57.07,35.81,64.19,47.61,52.05,0.34,1191,892,244,104.49,37.04,67.45,64.55,7,102.1,6,3,3,149,21,31,19,36.42,4,1,18.7,14.95,49,29.59,22.17,21.76,37,24,53.23,139.2,115.0,0.44,120,18,35,Compensation Disbursement,390,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3046,P3046_S5,Tamil Nadu,Tamil Nadu_Dist_02,Industrial Corridor,387.94,18.55,57.07,50.93,49.07,47.61,52.05,0.34,1191,892,244,108.38,39.04,69.34,63.98,3,44.0,10,5,5,118,28,59,9,61.62,4,1,32.77,27.95,37,36.28,30.76,30.74,29,18,59.55,189.5,66.3,0.33,150,8,15,Joint Measurement,485,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3047,P3047_S1,Bihar,Bihar_Dist_06,Railway,366.32,129.02,187.91,18.1,81.9,84.39,15.61,0.0,3033,2493,1146,55.22,9.01,46.21,83.68,0,51.0,1,0,1,87,20,68,4,39.41,1,1,9.71,7.34,100,4.28,0.0,0.0,14,4,86.06,163.0,93.1,0.25,30,20,19,Joint Measurement,142,1,severe,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3047,P3047_S2,Bihar,Bihar_Dist_06,Railway,366.32,129.02,187.91,37.14,62.86,84.39,15.61,0.0,3033,2493,1146,124.33,46.11,78.22,62.91,0,49.7,0,0,0,99,8,100,14,28.51,3,1,18.35,13.49,50,30.19,24.74,18.09,16,7,94.51,217.3,105.2,0.21,60,12,37,Joint Measurement,73,0,moderate,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3047,P3047_S3,Bihar,Bihar_Dist_06,Railway,366.32,129.02,187.91,47.12,52.88,84.39,15.61,0.0,3033,2493,1146,113.92,46.06,67.86,59.57,1,172.6,0,0,0,130,1,6,66,51.17,4,1,32.82,25.56,133,32.56,26.13,23.91,16,3,89.89,238.4,101.1,0.4,90,6,55,Pre-Notification,65,0,moderate,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3047,P3047_S4,Bihar,Bihar_Dist_06,Railway,366.32,129.02,187.91,69.55,30.45,84.39,15.61,0.0,3033,2493,1146,56.73,30.98,25.75,45.39,0,12.9,1,0,1,124,13,24,5,48.67,2,1,60.73,59.52,138,57.02,52.16,49.17,5,1,78.78,148.5,95.3,0.35,120,11,103,Award Declaration,58,0,moderate,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3047,P3047_S5,Bihar,Bihar_Dist_06,Railway,366.32,129.02,187.91,81.58,18.42,84.39,15.61,0.0,3033,2493,1146,65.0,47.6,17.4,26.77,0,1.1,2,1,1,49,4,5,26,73.26,3,1,73.03,66.34,104,74.71,73.47,69.77,17,7,76.01,200.5,156.3,0.47,150,5,92,Pre-Notification,34,0,moderate,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3048,P3048_S1,Karnataka,Karnataka_Dist_13,Industrial Corridor,977.82,96.45,326.13,30.12,69.88,55.38,44.62,0.0,5580,6422,2224,314.18,79.11,235.07,74.82,1,167.7,0,0,0,70,3,38,27,31.47,0,1,18.67,13.75,265,26.71,19.61,14.11,14,8,95.0,206.3,76.0,0.34,30,7,60,Joint Measurement,8,0,minor,Utility Shifting,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3048,P3048_S2,Karnataka,Karnataka_Dist_13,Industrial Corridor,977.82,96.45,326.13,41.03,58.97,55.38,44.62,0.0,5580,6422,2224,310.64,124.78,185.86,59.83,1,97.1,0,0,0,67,5,30,10,39.0,1,1,32.05,24.38,236,29.49,20.15,14.27,17,4,85.46,198.6,138.7,0.51,60,23,95,Compensation Disbursement,28,0,minor,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3048,P3048_S3,Karnataka,Karnataka_Dist_13,Industrial Corridor,977.82,96.45,326.13,55.23,44.77,55.38,44.62,0.0,5580,6422,2224,189.92,100.41,89.51,47.13,0,25.4,0,0,0,35,3,8,1,64.67,2,1,43.5,40.69,261,52.73,47.36,44.19,13,7,95.0,117.9,115.3,0.25,90,17,25,Possession Handover,49,0,moderate,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3048,P3048_S4,Karnataka,Karnataka_Dist_13,Industrial Corridor,977.82,96.45,326.13,71.66,28.34,55.38,44.62,0.0,5580,6422,2224,315.08,223.83,91.25,28.96,0,31.9,1,0,1,50,40,0,14,75.14,2,1,52.35,51.27,96,66.11,62.97,57.2,15,4,93.0,228.6,19.7,0.29,120,10,67,RR Execution,-30,0,on_time,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3048,P3048_S5,Karnataka,Karnataka_Dist_13,Industrial Corridor,977.82,96.45,326.13,92.36,7.64,55.38,44.62,0.0,5580,6422,2224,294.05,261.41,32.64,11.1,0,4.2,0,0,0,89,3,11,69,100.0,2,1,75.02,68.0,123,82.92,76.69,69.84,17,5,84.93,206.5,64.8,0.34,150,21,16,Compensation Disbursement,-30,0,on_time,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3049,P3049_S1,Bihar,Bihar_Dist_04,Highway,248.62,12.06,34.8,8.54,91.46,90.01,9.99,0.0,1088,879,321,73.13,4.92,68.21,93.27,1,17.5,3,1,2,78,9,19,21,10.77,2,1,0.0,0.0,28,0.0,0.0,0.0,17,4,76.62,210.2,103.9,0.37,30,18,58,Pre-Notification,331,1,critical,Statutory Approvals,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3049,P3049_S2,Bihar,Bihar_Dist_04,Highway,248.62,12.06,34.8,20.55,79.45,90.01,9.99,0.0,1088,879,321,81.49,12.03,69.46,85.24,0,48.3,1,0,1,47,68,60,3,23.72,2,1,11.98,5.09,20,11.93,2.08,0.0,23,13,70.05,210.8,116.1,0.16,60,12,53,Award Declaration,216,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3049,P3049_S3,Bihar,Bihar_Dist_04,Highway,248.62,12.06,34.8,36.91,63.09,90.01,9.99,0.0,1088,879,321,85.84,29.98,55.86,65.07,3,40.3,1,0,1,73,5,29,20,35.78,2,1,17.27,13.75,13,23.24,15.08,12.85,14,9,79.63,181.8,95.4,0.52,90,9,65,Award Declaration,190,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3049,P3049_S4,Bihar,Bihar_Dist_04,Highway,248.62,12.06,34.8,54.24,45.76,90.01,9.99,0.0,1088,879,321,86.14,42.33,43.81,50.86,1,9.3,2,1,1,81,7,38,18,58.47,3,1,41.01,32.52,40,46.73,38.71,34.8,11,6,75.02,123.8,113.5,0.25,120,21,42,RR Execution,168,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3049,P3049_S5,Bihar,Bihar_Dist_04,Highway,248.62,12.06,34.8,74.15,25.85,90.01,9.99,0.0,1088,879,321,38.2,19.85,18.35,48.04,1,19.3,6,3,3,78,12,35,13,82.75,0,1,55.04,49.71,30,67.2,66.45,62.72,17,9,78.42,134.1,106.4,0.21,150,15,69,RR Execution,265,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3050,P3050_S1,Uttar Pradesh,Uttar Pradesh_Dist_03,Highway,114.61,147.05,352.66,22.84,77.16,87.93,12.07,0.0,8101,8912,2446,34.08,6.53,27.55,80.84,2,7.8,1,0,1,100,90,34,44,26.25,3,1,17.58,16.27,86,20.27,19.3,12.13,7,3,89.33,104.8,65.5,0.47,30,27,114,RR Execution,160,1,severe,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3050,P3050_S2,Uttar Pradesh,Uttar Pradesh_Dist_03,Highway,114.61,147.05,352.66,40.1,59.9,87.93,12.07,0.0,8101,8912,2446,21.54,7.52,14.02,65.09,0,8.1,1,0,1,83,13,59,1,37.74,1,1,24.79,18.7,172,29.04,23.92,18.75,22,5,79.53,200.9,114.3,0.22,60,16,119,Award Declaration,95,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3050,P3050_S3,Uttar Pradesh,Uttar Pradesh_Dist_03,Highway,114.61,147.05,352.66,59.03,40.97,87.93,12.07,0.0,8101,8912,2446,37.43,20.5,16.93,45.23,0,5.9,1,0,1,83,3,81,41,55.32,0,1,48.83,43.44,239,54.72,51.7,50.09,12,3,88.62,86.4,60.3,0.39,90,15,56,Compensation Disbursement,-5,0,on_time,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3050,P3050_S4,Uttar Pradesh,Uttar Pradesh_Dist_03,Highway,114.61,147.05,352.66,74.11,25.89,87.93,12.07,0.0,8101,8912,2446,21.33,12.88,8.45,39.62,1,100.5,1,0,1,74,16,115,34,65.82,2,1,68.53,58.89,219,61.25,55.12,49.95,16,9,90.78,199.8,80.0,0.46,120,13,61,Award Declaration,42,0,moderate,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3050,P3050_S5,Uttar Pradesh,Uttar Pradesh_Dist_03,Highway,114.61,147.05,352.66,82.79,17.21,87.93,12.07,0.0,8101,8912,2446,19.92,12.0,7.92,39.76,0,58.4,2,1,1,60,8,28,6,84.7,3,1,69.61,68.43,281,75.1,74.91,72.91,12,7,89.16,182.1,85.0,0.54,150,14,113,Joint Measurement,60,0,moderate,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3051,P3051_S1,Gujarat,Gujarat_Dist_14,Highway,310.87,5.2,16.84,17.57,82.43,80.7,19.3,0.0,569,589,147,48.84,7.66,41.18,84.32,2,19.0,2,1,1,28,42,28,5,21.64,1,1,3.01,0.0,24,7.8,0.11,0.0,15,8,82.88,198.0,76.8,0.47,30,5,50,Possession Handover,192,1,critical,Statutory Approvals,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3051,P3051_S2,Gujarat,Gujarat_Dist_14,Highway,310.87,5.2,16.84,31.13,68.87,80.7,19.3,0.0,569,589,147,77.21,17.9,59.31,76.82,1,41.3,0,0,0,13,20,5,49,43.11,1,1,15.11,10.83,9,22.8,13.0,8.96,10,3,79.43,189.2,75.6,0.19,60,20,72,Award Declaration,174,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3051,P3051_S3,Gujarat,Gujarat_Dist_14,Highway,310.87,5.2,16.84,41.75,58.25,80.7,19.3,0.0,569,589,147,104.72,34.05,70.67,67.48,1,96.9,1,0,1,34,15,79,39,58.04,2,1,35.48,34.82,12,29.07,25.01,19.56,12,5,78.93,150.8,126.3,0.47,90,12,59,Possession Handover,125,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3051,P3051_S4,Gujarat,Gujarat_Dist_14,Highway,310.87,5.2,16.84,57.98,42.02,80.7,19.3,0.0,569,589,147,108.12,49.19,58.93,54.5,2,52.7,0,0,0,28,24,173,23,68.66,3,1,39.82,33.94,7,53.19,46.35,40.36,16,10,83.34,147.8,119.5,0.42,120,14,52,Possession Handover,152,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3051,P3051_S5,Gujarat,Gujarat_Dist_14,Highway,310.87,5.2,16.84,85.3,14.7,80.7,19.3,0.0,569,589,147,90.91,76.53,14.38,15.82,0,24.3,1,0,1,19,73,37,8,86.13,3,1,76.93,76.59,27,79.57,76.64,74.07,14,4,79.87,125.4,33.6,0.5,150,26,96,Compensation Disbursement,64,0,moderate,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3052,P3052_S1,Rajasthan,Rajasthan_Dist_02,Railway,379.42,6.24,19.84,5.0,95.0,45.18,53.42,1.4,250,180,88,89.04,3.35,85.69,96.24,4,99.2,2,0,2,15,11,79,25,10.0,5,1,0.0,0.0,12,0.0,0.0,0.0,24,15,77.52,158.2,82.6,0.44,30,6,31,Joint Measurement,267,1,critical,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P3052,P3052_S2,Rajasthan,Rajasthan_Dist_02,Railway,379.42,6.24,19.84,16.9,83.1,45.18,53.42,1.4,250,180,88,83.99,12.59,71.4,85.01,5,17.8,5,2,3,15,17,64,9,27.02,3,1,7.73,2.48,12,8.16,2.05,0.0,36,23,81.04,234.8,94.4,0.31,60,28,110,Joint Measurement,334,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3052,P3052_S3,Rajasthan,Rajasthan_Dist_02,Railway,379.42,6.24,19.84,31.55,68.45,45.18,53.42,1.4,250,180,88,131.18,38.01,93.17,71.02,2,31.3,1,0,1,13,17,92,4,33.08,2,1,24.77,20.76,4,23.26,15.35,11.82,22,11,71.66,127.7,114.6,0.38,90,18,47,Pre-Notification,224,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3052,P3052_S4,Rajasthan,Rajasthan_Dist_02,Railway,379.42,6.24,19.84,46.57,53.43,45.18,53.42,1.4,250,180,88,116.62,39.28,77.34,66.32,1,15.5,4,2,2,23,10,42,63,61.67,2,1,33.84,27.13,4,38.49,29.36,24.99,24,15,67.4,185.5,106.9,0.3,120,16,54,Pre-Notification,269,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P3052,P3052_S5,Rajasthan,Rajasthan_Dist_02,Railway,379.42,6.24,19.84,66.29,33.71,45.18,53.42,1.4,250,180,88,75.91,44.64,31.27,41.19,1,98.8,4,1,3,19,59,46,47,67.17,5,1,47.9,39.24,3,61.92,55.73,49.92,23,10,66.64,184.9,108.5,0.54,150,11,95,RR Execution,189,1,critical,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
